wul;wvl;wgul;wgvl;time
0.17886655076429225;1.2727016396555433;0.5962218358809739;4.24233879885181;2017-01-07 13:00:00
0.37601853246756145;1.9344476512852564;0.8174315923207853;4.205320981054906;2017-01-07 14:00:00
-0.6840245448861136;2.7434726026997573;-1.6789693374477337;6.733978206626676;2017-01-07 15:00:00
-0.5356181682499324;3.0376415798527825;-1.3539237030762186;7.678482882405644;2017-01-07 16:00:00
-0.29870230146550725;3.414182928705932;-0.7766259838103196;8.876875614635422;2017-01-07 17:00:00
-1.443143736866958;3.759517967693461;-3.070518589078634;7.998974399347789;2017-01-07 18:00:00
-1.197502249740667;3.1196000157456374;-3.5003911915496424;9.11883081525648;2017-01-07 19:00:00
;;;;2017-01-07 20:00:00
-0.562942841470568;3.554281218010267;-1.2465162918276862;7.870194125594162;2017-01-07 21:00:00
-2.0431713525764432;3.269757664275588;-4.313361744328048;6.902821735692909;2017-01-07 22:00:00
-1.4846178751928332;3.183773307663226;-3.4399682473980286;7.377035712878207;2017-01-07 23:00:00
-1.446615211758577;2.2275920807082477;-3.966525580628357;6.107913769683904;2017-01-08 00:00:00
-1.2067383501288718;2.269544751835738;-3.016845875322179;5.673861879589343;2017-01-08 01:00:00
-0.9765576323950044;2.00223986522306;-2.3287143541727033;4.7745719863011455;2017-01-08 02:00:00
-0.7062192754880856;1.839764111849991;-1.535259294539317;3.9994871996738945;2017-01-08 03:00:00
-0.9060855762970854;2.035101524667449;-2.334912831227104;5.244300082796887;2017-01-08 04:00:00
-1.104776736620776;2.6026908886751;-2.4439000537368694;5.757467723432799;2017-01-08 05:00:00
-0.9518607626143762;2.4796820637978145;-2.609940800716839;6.79912823944562;2017-01-08 06:00:00
-1.3397771068813373;2.8731612776473017;-2.969235750385666;6.367546615326451;2017-01-08 07:00:00
-0.6209216902820042;2.317311295653987;-2.106698592028229;7.862306181683172;2017-01-08 08:00:00
-0.5987459156290755;2.2345501779520593;-1.9736439441106561;7.365739475471603;2017-01-08 09:00:00
;;;;2017-01-08 10:00:00
-0.552234039984149;2.598056891988356;-1.3894921006052783;6.537046373390057;2017-01-08 11:00:00
-0.14935115073275362;1.707091464352966;-0.5824694878577392;6.657656710976566;2017-01-08 12:00:00
